Variable Explanation:

senator- Name of Senator (first last)
party- 0= Republican, 1= Democrat, 2= Independent
sex- 1=Male, 0=Female
trade_date- Date of initial transaction
owner- Owner of the trade (Spouse, Child, or Self=Senator)
ticker- Stock Ticker
type- Purchase or Sale
trade_amount_max- Maximum amount the trade could have been
trade_amount_min- Minimum amount the trade could have been
buy_one_year_change- One year change in value of the stock purchased from the date of transaction
one_mo_vtsax_change- One month change in value of the VTSAX from the date of transaction
one_year_vtsax_change- One year change in value of the VTSAX from the date of transaction
buy_compare_one_year- Change in stock value minus change in VTSAX after one year from date of transaction
one_month_sell- One month change in value of the stock sold from the date of transaction
one_month_sell_compare- Change in stock value minus change in VTSAX after one month from date of transaction
weight- Weighted value of the average between the minimum and maximum amount the trade could have been

Data:

senator,party,sex,trade_date,owner,ticker,type,trade_amount_max,trade_amount_min,buy_one_year_change,one_mo_vtsax_change,one_year_vtsax_change,buy_compare_one_year,one_month_sell,one_month_sell_compare,weight
David Perdue,0,1,03apr2020,Joint,MRK,Sale,50000,15000,,.148875937,.695087427,,.018622951,-.130252986,4.0599999
David Perdue,0,1,03apr2020,Joint,SBUX,Purchase,15000,1000,,.148875937,.695087427,,,,1
David Perdue,0,1,03apr2020,Joint,ORCL,Sale,15000,1000,,.148875937,.695087427,,.048380567,-.10049537,1
Kelly Loeffler,0,0,03apr2020,Joint,RTN,Purchase,250000,100000,,.148875937,.695087427,,,,21.879999
Gary Peters,1,1,03apr2020,Self,--,Purchase,15000,1000,,.148875937,.695087427,,,,1
Thomas Carper,1,1,02apr2020,Spouse,GEM,Purchase,15000,1000,.530997305,.163937111,.667048804,-.1360515,,,1
Thomas Carper,1,1,02apr2020,Spouse,SBIO,Sale,15000,1000,,.163937111,.667048804,,.256342669,.092405558,1
Thomas Carper,1,1,02apr2020,Spouse,IVV,Sale,15000,1000,,.163937111,.667048804,,.152698048,-.011239063,1
Thomas Carper,1,1,02apr2020,Spouse,KWEB,Purchase,15000,1000,.752285396,.163937111,.667048804,.085236591,,,1
Thomas Carper,1,1,02apr2020,Spouse,CFA,Purchase,15000,1000,.645443499,.163937111,.667048804,-.021605305,,,1
Thomas Carper,1,1,02apr2020,Spouse,SRVR,Purchase,15000,1000,.212533156,.163937111,.667048804,-.454515648,,,1
Thomas Carper,1,1,02apr2020,Spouse,CEF,Purchase,15000,1000,.194463201,.163937111,.667048804,-.472585604,,,1
Thomas Carper,1,1,02apr2020,Spouse,GLD,Purchase,15000,1000,.066359447,.163937111,.667048804,-.600689357,,,1
Thomas Carper,1,1,02apr2020,Spouse,CIBR,Purchase,15000,1000,.696278511,.163937111,.667048804,.029229707,,,1
Thomas Carper,1,1,02apr2020,Spouse,MBXIX,Sale,15000,1000,,.163937111,.667048804,,.107201987,-.056735124,1
Thomas Carper,1,1,02apr2020,Spouse,QTEC,Purchase,15000,1000,.817491426,.163937111,.667048804,.150442621,,,1
Thomas Carper,1,1,02apr2020,Spouse,IAT,Sale,15000,1000,,.163937111,.667048804,,.228051002,.064113891,1
Thomas Carper,1,1,02apr2020,Spouse,FDN,Purchase,15000,1000,.876363942,.163937111,.667048804,.209315137,,,1
Thomas Carper,1,1,02apr2020,Spouse,LUBFX,Sale,15000,1000,,.163937111,.667048804,,.00810537,-.155831741,1
Thomas Carper,1,1,02apr2020,Spouse,QLEIX,Sale,15000,1000,,.163937111,.667048804,,.017259978,-.146677133,1
Thomas Carper,1,1,02apr2020,Spouse,OAYIX,Sale,15000,1000,,.163937111,.667048804,,.157152451,-.00678466,1
Thomas Carper,1,1,02apr2020,Spouse,FPL,Sale,15000,1000,,.163937111,.667048804,,.279891304,.115954193,1
Thomas Carper,1,1,02apr2020,Spouse,GBIL,Sale,15000,1000,,.163937111,.667048804,,-.000298003,-.164235114,1
Thomas Carper,1,1,02apr2020,Spouse,BOTZ,Sale,15000,1000,,.163937111,.667048804,,.170200573,.006263462,1
Thomas Carper,1,1,02apr2020,Spouse,FINX,Purchase,15000,1000,.962786672,.163937111,.667048804,.295737868,,,1
Thomas Carper,1,1,02apr2020,Spouse,IWN,Purchase,15000,1000,1.091804979,.163937111,.667048804,.424756175,,,1
Thomas Carper,1,1,02apr2020,Spouse,DRI,Sale,15000,1000,,.163937111,.667048804,,.665312571,.501375459,1
Thomas Carper,1,1,02apr2020,Spouse,QCOM,Purchase,15000,1000,1.025727727,.163937111,.667048804,.358678923,,,1
Thomas Carper,1,1,02apr2020,Spouse,RMD,Sale,15000,1000,,.163937111,.667048804,,.034570039,-.129367072,1
Thomas Carper,1,1,02apr2020,Spouse,SBUX,Purchase,15000,1000,.682769231,.163937111,.667048804,.015720426,,,1
Thomas Carper,1,1,02apr2020,Spouse,ARCC,Purchase,15000,1000,.961658031,.163937111,.667048804,.294609227,,,1
Thomas Carper,1,1,02apr2020,Spouse,CVS,Purchase,15000,1000,.340913193,.163937111,.667048804,-.326135612,,,1
Thomas Carper,1,1,02apr2020,Spouse,DGX,Purchase,15000,1000,.671271788,.163937111,.667048804,.004222984,,,1
Thomas Carper,1,1,02apr2020,Spouse,IWD,Purchase,15000,1000,.578969115,.163937111,.667048804,-.08807969,,,1
Thomas Carper,1,1,02apr2020,Spouse,ARE,Purchase,15000,1000,.29182524,.163937111,.667048804,-.375223565,,,1
Thomas Carper,1,1,02apr2020,Spouse,LGI,Sale,15000,1000,,.163937111,.667048804,,.14017094,-.023766171,1
Thomas Carper,1,1,02apr2020,Spouse,PKG,Sale,15000,1000,,.163937111,.667048804,,.151143402,-.012793709,1
Thomas Carper,1,1,02apr2020,Spouse,MET,Purchase,15000,1000,1.196078431,.163937111,.667048804,.529029627,,,1
Thomas Carper,1,1,02apr2020,Spouse,EEM,Purchase,15000,1000,.5949067220000001,.163937111,.667048804,-.072142083,,,1
Thomas Carper,1,1,02apr2020,Spouse,RTN,Purchase,15000,1000,2.573863636,.163937111,.667048804,1.906814832,,,1
Thomas Carper,1,1,02apr2020,Spouse,GLAD,Purchase,15000,1000,1.054545455,.163937111,.667048804,.38749665,,,1
Thomas Carper,1,1,02apr2020,Spouse,SWKS,Purchase,15000,1000,1.25140938,.163937111,.667048804,.584360575,,,1
Thomas Carper,1,1,02apr2020,Spouse,CEF,Purchase,15000,1000,.194463201,.163937111,.667048804,-.472585604,,,1
Thomas Carper,1,1,02apr2020,Spouse,GLD,Sale,15000,1000,,.163937111,.667048804,,.045424621,-.11851249,1
Thomas Carper,1,1,02apr2020,Spouse,MBXIX,Sale,15000,1000,,.163937111,.667048804,,.107201987,-.056735124,1
Thomas Carper,1,1,02apr2020,Spouse,CFG,Sale,15000,1000,,.163937111,.667048804,,.285304248,.121367137,1
Thomas Carper,1,1,02apr2020,Spouse,TCEHY,Sale,15000,1000,,.163937111,.667048804,,.077836952,-.086100159,1
Thomas Carper,1,1,02apr2020,Spouse,MPC,Sale,15000,1000,,.163937111,.667048804,,.511781338,.347844227,1
Thomas Carper,1,1,02apr2020,Spouse,QLEIX,Sale,15000,1000,,.163937111,.667048804,,.017259978,-.146677133,1
Thomas Carper,1,1,02apr2020,Spouse,RODM,Purchase,15000,1000,.393686165,.163937111,.667048804,-.273362639,,,1
Thomas Carper,1,1,02apr2020,Spouse,PTNQ,Purchase,15000,1000,.5426152950000001,.163937111,.667048804,-.12443351,,,1
Thomas Carper,1,1,02apr2020,Spouse,KNX,Sale,15000,1000,,.163937111,.667048804,,.204015544,.040078433,1
Thomas Carper,1,1,02apr2020,Spouse,CB,Sale,15000,1000,,.163937111,.667048804,,.019635608,-.144301503,1
Thomas Carper,1,1,02apr2020,Spouse,GBIL,Sale,15000,1000,,.163937111,.667048804,,-.000298003,-.164235114,1
Thomas Carper,1,1,02apr2020,Spouse,IRM,Sale,15000,1000,,.163937111,.667048804,,.123605948,-.040331163,1
Thomas Carper,1,1,02apr2020,Spouse,HPQ,Sale,15000,1000,,.163937111,.667048804,,.001291156,-.162645955,1
Thomas Carper,1,1,02apr2020,Spouse,LHX,Purchase,15000,1000,.109524847,.163937111,.667048804,-.557523957,,,1
Thomas Carper,1,1,02apr2020,Spouse,APO,Purchase,15000,1000,.550209881,.163937111,.667048804,-.116838924,,,1
Thomas Carper,1,1,02apr2020,Spouse,CAG,Sale,15000,1000,,.163937111,.667048804,,.117273638,-.046663473,1
Thomas Carper,1,1,02apr2020,Spouse,GLW,Purchase,15000,1000,1.352406417,.163937111,.667048804,.685357613,,,1
Thomas Carper,1,1,02apr2020,Spouse,FITB,Sale,15000,1000,,.163937111,.667048804,,.308823529,.144886418,1
Thomas Carper,1,1,02apr2020,Spouse,MSFT,Sale,15000,1000,,.163937111,.667048804,,.154257375,-.009679736,1
Thomas Carper,1,1,02apr2020,Spouse,NVO,Purchase,15000,1000,.140785702,.163937111,.667048804,-.526263102,,,1
Thomas Carper,1,1,02apr2020,Spouse,PEP,Purchase,15000,1000,.140642661,.163937111,.667048804,-.526406143,,,1
Thomas Carper,1,1,02apr2020,Spouse,TSN,Purchase,15000,1000,.382640813,.163937111,.667048804,-.284407992,,,1
David Perdue,0,1,01apr2020,Joint,MU,Purchase,15000,1000,1.211331161,.202239679,.679759318,.531571843,,,1
David Perdue,0,1,01apr2020,Joint,MU,Purchase,15000,1000,1.211331161,.202239679,.679759318,.531571843,,,1
Patrick Toomey,0,1,31mar2020,Joint,--,Purchase,15000,1000,,.113944223,.59314741,,,,1
Kelly Loeffler,0,0,31mar2020,Spouse,TRV,Purchase,50000,15000,.550377453,.113944223,.59314741,-.042769957,,,4.0599999
Rick Scott,0,1,31mar2020,Spouse,--,Purchase,500000,250000,,.113944223,.59314741,,,,31.25
David Perdue,0,1,31mar2020,Joint,MU,Purchase,15000,1000,1.057536852,.113944223,.59314741,.464389442,,,1
David Perdue,0,1,31mar2020,Joint,MRK,Sale,50000,15000,,.113944223,.59314741,,.055107876,-.058836347,4.0599999
Michael Bennet,1,1,30mar2020,Self,--,Purchase,250000,100000,,.101239994,.569926228,,,,21.879999
David Perdue,0,1,30mar2020,Joint,GPK,Sale,15000,1000,,.101239994,.569926228,,.075548335,-.025691659,1
David Perdue,0,1,30mar2020,Joint,MU,Purchase,15000,1000,.944968553,.101239994,.569926228,.375042325,,,1
David Perdue,0,1,30mar2020,Joint,MU,Purchase,15000,1000,.944968553,.101239994,.569926228,.375042325,,,1
Kelly Loeffler,0,0,27mar2020,Spouse,AIG,Purchase,15000,1000,.835358683,.115932642,.626943005,.208415678,,,1
Rick Scott,0,1,27mar2020,Spouse,--,Purchase,1000000,500000,,.115932642,.626943005,,,,31.25
Rick Scott,0,1,27mar2020,Spouse,--,Purchase,250000,100000,,.115932642,.626943005,,,,21.879999
David Perdue,0,1,27mar2020,Joint,ORCL,Sale,50000,15000,,.115932642,.626943005,,.063816978,-.052115665,4.0599999
David Perdue,0,1,27mar2020,Joint,BOIVF,Purchase,15000,1000,.675958188,.115932642,.626943005,.049015183,,,1
David Perdue,0,1,27mar2020,Joint,VIAC,Sale,15000,1000,,.115932642,.626943005,,.222048475,.106115833,1
David Perdue,0,1,27mar2020,Joint,MU,Purchase,15000,1000,1.023689052,.115932642,.626943005,.396746047,,,1
David Perdue,0,1,27mar2020,Joint,GPK,Sale,50000,15000,,.115932642,.626943005,,.096446701,-.019485942,4.0599999
David Perdue,0,1,27mar2020,Joint,SBUX,Purchase,15000,1000,.656617425,.115932642,.626943005,.02967442,,,1
David Perdue,0,1,27mar2020,Joint,MU,Purchase,50000,15000,1.023689052,.115932642,.626943005,.396746047,,,4.0599999
Thomas Carper,1,1,27mar2020,Spouse,DIS,Purchase,15000,1000,.928630705,.115932642,.626943005,.3016877,,,1
Thomas Carper,1,1,27mar2020,Spouse,SWKS,Purchase,15000,1000,1.091858996,.115932642,.626943005,.464915991,,,1
Thomas Carper,1,1,27mar2020,Spouse,CVS,Purchase,15000,1000,.296245734,.115932642,.626943005,-.330697271,,,1
Thomas Carper,1,1,27mar2020,Spouse,PYPL,Purchase,15000,1000,1.578412495,.115932642,.626943005,.9514694889999999,,,1
David Perdue,0,1,26mar2020,Joint,DOW,Purchase,15000,1000,1.130727763,.063526835,.546862776,.583864987,,,1
David Perdue,0,1,26mar2020,Joint,NFLX,Purchase,50000,15000,.385327419,.063526835,.546862776,-.161535356,,,4.0599999
David Perdue,0,1,26mar2020,Joint,TRP,Purchase,15000,1000,.083198894,.063526835,.546862776,-.463663882,,,1
David Perdue,0,1,26mar2020,Joint,BOIVF,Purchase,15000,1000,.696180556,.063526835,.546862776,.14931778,,,1
David Perdue,0,1,26mar2020,Joint,WMB,Purchase,15000,1000,.68,.063526835,.546862776,.133137224,,,1
David Perdue,0,1,26mar2020,Joint,LNG,Purchase,15000,1000,1.087269585,.063526835,.546862776,.540406809,,,1
Pat Roberts,0,1,26mar2020,Spouse,MSFT,Purchase,15000,1000,.488309525,.063526835,.546862776,-.05855325,,,1
Pat Roberts,0,1,26mar2020,Spouse,XOM,Purchase,15000,1000,.447192169,.063526835,.546862776,-.099670607,,,1
Pat Roberts,0,1,26mar2020,Spouse,CVX,Purchase,15000,1000,.375621891,.063526835,.546862776,-.171240885,,,1
Pat Roberts,0,1,26mar2020,Spouse,BA,Purchase,50000,15000,.369094434,.063526835,.546862776,-.177768342,,,4.0599999
Mark Warner,1,1,25mar2020,Self,--,Sale,15000,1000,,.128801728,.63187635,,,,1
David Perdue,0,1,25mar2020,Joint,BOIVF,Purchase,15000,1000,.674176776,.128801728,.63187635,.042300426,,,1
Patrick Toomey,0,1,24mar2020,Joint,--,Purchase,15000,1000,,.113849765,.666163649,,,,1
David Perdue,0,1,24mar2020,Joint,SBUX,Purchase,15000,1000,.637638718,.113849765,.666163649,-.028524931,,,1
David Perdue,0,1,24mar2020,Joint,BOIVF,Purchase,15000,1000,.716032705,.113849765,.666163649,.049869057,,,1
Thomas Carper,1,1,24mar2020,Spouse,VZ,Purchase,15000,1000,.138427686,.113849765,.666163649,-.527735963,,,1
Thomas Carper,1,1,24mar2020,Spouse,--,Sale,15000,1000,,.113849765,.666163649,,,,1
Thomas Carper,1,1,24mar2020,Spouse,VOD,Sale,15000,1000,,.113849765,.666163649,,.003072197,-.110777569,1
Thomas Carper,1,1,24mar2020,Spouse,MPC,Sale,15000,1000,,.113849765,.666163649,,.355428571,.241578806,1
Thomas Carper,1,1,24mar2020,Spouse,WFC,Sale,15000,1000,,.113849765,.666163649,,-.071922545,-.18577231,1
Thomas Carper,1,1,24mar2020,Spouse,CSCO,Purchase,15000,1000,.295595855,.113849765,.666163649,-.370567794,,,1
Thomas Carper,1,1,24mar2020,Spouse,ABBV,Purchase,15000,1000,.553415321,.113849765,.666163649,-.112748328,,,1
Thomas Carper,1,1,24mar2020,Spouse,JPM,Purchase,15000,1000,.690150401,.113849765,.666163649,.023986753,,,1
Pat Roberts,0,1,24mar2020,Spouse,MSFT,Purchase,15000,1000,.60159094,.113849765,.666163649,-.064572709,,,1
Pat Roberts,0,1,24mar2020,Spouse,DIS,Purchase,15000,1000,.9234610680000001,.113849765,.666163649,.25729742,,,1
Pat Roberts,0,1,24mar2020,Spouse,WMT,Purchase,15000,1000,.164391898,.113849765,.666163649,-.501771751,,,1
Pat Roberts,0,1,24mar2020,Spouse,AAPL,Purchase,50000,15000,.985418017,.113849765,.666163649,.319254368,,,4.0599999
Pat Roberts,0,1,24mar2020,Spouse,--,Purchase,50000,15000,,.113849765,.666163649,,,,4.0599999
Richard Blumenthal,1,1,24mar2020,,,,,,,.113849765,.666163649,,,,
David Perdue,0,1,23mar2020,Joint,NWS,Purchase,15000,1000,2.038083538,.257478436,.844008075,1.194075463,,,1
David Perdue,0,1,23mar2020,Joint,BAC,Purchase,15000,1000,1.082964602,.257478436,.844008075,.238956527,,,1
David Perdue,0,1,23mar2020,Joint,BOIVF,Purchase,15000,1000,.870155039,.257478436,.844008075,.026146964,,,1
David Perdue,0,1,23mar2020,Joint,SBUX,Purchase,15000,1000,.902210433,.257478436,.844008075,.058202358,,,1
David Perdue,0,1,23mar2020,Joint,BAC,Purchase,15000,1000,1.082964602,.257478436,.844008075,.238956527,,,1
David Perdue,0,1,23mar2020,Joint,SBUX,Purchase,15000,1000,.902210433,.257478436,.844008075,.058202358,,,1
David Perdue,0,1,23mar2020,Joint,RL,Purchase,15000,1000,.858103976,.257478436,.844008075,.014095901,,,1
Thomas Carper,1,1,23mar2020,Spouse,SPY,Purchase,15000,1000,.760888092,.257478436,.844008075,-.083119983,,,1
Thomas Carper,1,1,23mar2020,Spouse,CEF,Purchase,15000,1000,.300363636,.257478436,.844008075,-.543644439,,,1
Kelly Loeffler,0,0,20mar2020,Spouse,WDC,Purchase,250000,100000,1.27310789,.243932905,.783190578,.489917312,,,21.879999
Kelly Loeffler,0,0,20mar2020,Spouse,,Purchase,250000,100000,,.243932905,.783190578,,,,21.879999
Kelly Loeffler,0,0,20mar2020,Spouse,EMR,Purchase,500000,250000,1.007031073,.243932905,.783190578,.223840495,,,31.25
Kelly Loeffler,0,0,20mar2020,Spouse,CR,Purchase,250000,100000,1.341652109,.243932905,.783190578,.558461531,,,21.879999
Kelly Loeffler,0,0,20mar2020,Spouse,CSCO,Purchase,100000,50000,.375842697,.243932905,.783190578,-.407347882,,,9.3800001
Kelly Loeffler,0,0,20mar2020,Spouse,ADM,Purchase,250000,100000,.856582816,.243932905,.783190578,.073392238,,,21.879999
Kelly Loeffler,0,0,20mar2020,Spouse,PRU,Purchase,250000,100000,1.176526266,.243932905,.783190578,.393335688,,,21.879999
Kelly Loeffler,0,0,20mar2020,Spouse,CVX,Purchase,100000,50000,.740697087,.243932905,.783190578,-.042493491,,,9.3800001
Kelly Loeffler,0,0,20mar2020,Spouse,DAL,Purchase,100000,50000,1.295081967,.243932905,.783190578,.511891389,,,9.3800001
Kelly Loeffler,0,0,20mar2020,Spouse,AIZ,Purchase,15000,1000,.578363537,.243932905,.783190578,-.204827042,,,1
Kelly Loeffler,0,0,20mar2020,Spouse,HIG,Purchase,250000,100000,1.1643748,.243932905,.783190578,.381184222,,,21.879999
Kelly Loeffler,0,0,20mar2020,Spouse,CAH,Purchase,250000,100000,.35425802,.243932905,.783190578,-.428932558,,,21.879999
James Inhofe,0,1,20mar2020,Self,BAM,Sale,15000,1000,,.243932905,.783190578,,.310989335,.06705643,1
David Perdue,0,1,20mar2020,Joint,BOIVF,Purchase,15000,1000,.707142857,.243932905,.783190578,-.076047721,,,1
David Perdue,0,1,20mar2020,Joint,SYY,Purchase,15000,1000,1.255873196,.243932905,.783190578,.472682617,,,1
David Perdue,0,1,20mar2020,Joint,PAGP,Purchase,15000,1000,.584307179,.243932905,.783190578,-.1988834,,,1
David Perdue,0,1,20mar2020,Joint,MSM,Purchase,15000,1000,.841623309,.243932905,.783190578,.058432731,,,1
David Perdue,0,1,20mar2020,Joint,NWSA,Purchase,15000,1000,2.026607539,.243932905,.783190578,1.243416961,,,1
David Perdue,0,1,20mar2020,Joint,PAGP,Purchase,15000,1000,.584307179,.243932905,.783190578,-.1988834,,,1
David Perdue,0,1,20mar2020,Joint,KR,Sale,15000,1000,,.243932905,.783190578,,.005036198,-.238896707,1
David Perdue,0,1,20mar2020,Joint,,Purchase,15000,1000,,.243932905,.783190578,,,,1
Pat Roberts,0,1,20mar2020,Spouse,,Purchase,50000,15000,,.243932905,.783190578,,,,4.0599999
Pat Roberts,0,1,20mar2020,Spouse,AAPL,Purchase,50000,15000,1.093700925,.243932905,.783190578,.310510347,,,4.0599999
Kelly Loeffler,0,0,19mar2020,Joint,CME,Purchase,100000,50000,.32573122,.158857729,.706908345,-.381177125,,,9.3800001
Kelly Loeffler,0,0,19mar2020,Joint,MSFT,Purchase,50000,15000,.616705206,.158857729,.706908345,-.090203138,,,4.0599999
David Perdue,0,1,19mar2020,Joint,SBUX,Purchase,50000,15000,.752483309,.158857729,.706908345,.045574964,,,4.0599999
David Perdue,0,1,19mar2020,Joint,KR,Sale,15000,1000,,.158857729,.706908345,,-.065242832,-.224100561,1
David Perdue,0,1,19mar2020,Joint,GOOG,Purchase,15000,1000,.825731424,.158857729,.706908345,.118823079,,,1
David Perdue,0,1,19mar2020,Joint,KR,Sale,15000,1000,,.158857729,.706908345,,-.065242832,-.224100561,1
David Perdue,0,1,19mar2020,Joint,CLX,Sale,15000,1000,,.158857729,.706908345,,.024559391,-.134298338,1
John Boozman,0,1,19mar2020,,,,,,,.158857729,.706908345,,,,
Kelly Loeffler,0,0,18mar2020,Spouse,AIZ,Purchase,500000,250000,.724163661,.167387918,.758525186,-.034361525,,,31.25
Kelly Loeffler,0,0,18mar2020,Spouse,ADM,Sale,50000,15000,,.167387918,.758525186,,.07480315,-.092584768,4.0599999
Kelly Loeffler,0,0,18mar2020,Joint,TDG,Sale,50000,15000,,.167387918,.758525186,,.289474755,.122086837,4.0599999
Rick Scott,0,1,18mar2020,Spouse,--,Purchase,1000000,500000,,.167387918,.758525186,,,,31.25
David Perdue,0,1,18mar2020,Joint,GM,Purchase,15000,1000,2.574404762,.167387918,.758525186,1.815879576,,,1
David Perdue,0,1,18mar2020,Joint,LYV,Purchase,15000,1000,1.938644068,.167387918,.758525186,1.180118882,,,1
David Perdue,0,1,18mar2020,Joint,KR,Sale,15000,1000,,.167387918,.758525186,,-.055440873,-.222828791,1
David Perdue,0,1,18mar2020,Joint,KR,Sale,15000,1000,,.167387918,.758525186,,-.055440873,-.222828791,1
David Perdue,0,1,18mar2020,Joint,BAC,Purchase,15000,1000,.825396825,.167387918,.758525186,.066871639,,,1
David Perdue,0,1,18mar2020,Joint,KR,Sale,15000,1000,,.167387918,.758525186,,-.055440873,-.222828791,1
David Perdue,0,1,18mar2020,Joint,UHAL,Purchase,15000,1000,1.180216753,.167387918,.758525186,.421691567,,,1
David Perdue,0,1,18mar2020,Joint,CDLX,Purchase,250000,100000,3.369565217,.167387918,.758525186,2.611040031,,,21.879999
David Perdue,0,1,18mar2020,Joint,CDLX,Purchase,250000,100000,3.369565217,.167387918,.758525186,2.611040031,,,21.879999
David Perdue,0,1,18mar2020,Joint,LYV,Purchase,15000,1000,1.938644068,.167387918,.758525186,1.180118882,,,1
Kelly Loeffler,0,0,17mar2020,Spouse,PRU,Purchase,50000,15000,.954030361,.125325945,.650097784,.303932578,,,4.0599999
Kelly Loeffler,0,0,17mar2020,Spouse,DAL,Purchase,100000,50000,.556080655,.125325945,.650097784,-.094017128,,,9.3800001
Kelly Loeffler,0,0,17mar2020,Joint,DG,Sale,15000,1000,,.125325945,.650097784,,.15233288,.027006935,1
Kelly Loeffler,0,0,17mar2020,Joint,TDG,Sale,100000,50000,,.125325945,.650097784,,.009999683,-.115326263,9.3800001
Tina Smith,1,0,17mar2020,Spouse,DXCM,Sale,500000,250000,,.125325945,.650097784,,.412247157,.286921212,31.25
Tina Smith,1,0,17mar2020,Spouse,PODD,Sale,500000,250000,,.125325945,.650097784,,.423103528,.297777583,31.25
David Perdue,0,1,17mar2020,Joint,UHAL,Purchase,15000,1000,1.155612694,.125325945,.650097784,.505514911,,,1
David Perdue,0,1,17mar2020,Joint,LYV,Purchase,15000,1000,1.594634434,.125325945,.650097784,.94453665,,,1
David Perdue,0,1,17mar2020,Joint,AXTA,Purchase,15000,1000,1.002066116,.125325945,.650097784,.351968332,,,1
David Perdue,0,1,17mar2020,Joint,PG,Sale,50000,15000,,.125325945,.650097784,,.02300406,-.102321886,4.0599999
David Perdue,0,1,17mar2020,Joint,PEP,Sale,50000,15000,,.125325945,.650097784,,.08362042,-.041705526,4.0599999
David Perdue,0,1,17mar2020,Joint,NWSA,Purchase,15000,1000,1.433823529,.125325945,.650097784,.783725746,,,1
David Perdue,0,1,17mar2020,Joint,FHB,Purchase,15000,1000,.479431183,.125325945,.650097784,-.1706666,,,1
David Perdue,0,1,17mar2020,Joint,CTSH,Purchase,15000,1000,.558083832,.125325945,.650097784,-.092013951,,,1
David Perdue,0,1,17mar2020,Joint,SYY,Purchase,15000,1000,1.294637764,.125325945,.650097784,.64453998,,,1
David Perdue,0,1,17mar2020,Joint,MSM,Purchase,15000,1000,.549458231,.125325945,.650097784,-.100639552,,,1
David Perdue,0,1,17mar2020,Joint,KR,Sale,15000,1000,,.125325945,.650097784,,-.027575758,-.152901703,1
David Perdue,0,1,17mar2020,Joint,WFC,Purchase,15000,1000,.328045899,.125325945,.650097784,-.322051884,,,1
David Perdue,0,1,17mar2020,Joint,HUN,Purchase,15000,1000,.837209302,.125325945,.650097784,.187111519,,,1
Dianne Feinstein,1,0,17mar2020,,,,,,,.125325945,.650097784,,,,
Kelly Loeffler,0,0,16mar2020,Spouse,AIG,Purchase,100000,50000,1.079139785,.155662817,.752111705,.32702808,,,9.3800001
Kelly Loeffler,0,0,16mar2020,Spouse,CVX,Purchase,250000,100000,.581779053,.155662817,.752111705,-.170332652,,,21.879999
Kelly Loeffler,0,0,16mar2020,Joint,ADP,Sale,15000,1000,,.155662817,.752111705,,.139392455,-.016270362,1
Kelly Loeffler,0,0,16mar2020,Joint,FIS,Sale,15000,1000,,.155662817,.752111705,,.140747577,-.014915239,1
Kelly Loeffler,0,0,16mar2020,Joint,CME,Sale,50000,15000,,.155662817,.752111705,,.229837081,.074174264,4.0599999
David Perdue,0,1,16mar2020,Joint,KR,Sale,15000,1000,,.155662817,.752111705,,.007395498,-.148267318,1
David Perdue,0,1,16mar2020,Joint,AXTA,Purchase,15000,1000,.911311054,.155662817,.752111705,.159199349,,,1
David Perdue,0,1,16mar2020,Joint,KR,Sale,15000,1000,,.155662817,.752111705,,.007395498,-.148267318,1
David Perdue,0,1,16mar2020,Joint,KR,Sale,15000,1000,,.155662817,.752111705,,.007395498,-.148267318,1
David Perdue,0,1,16mar2020,Joint,KR,Sale,50000,15000,,.155662817,.752111705,,.007395498,-.148267318,4.0599999
David Perdue,0,1,16mar2020,Joint,RF,Purchase,15000,1000,1.582430806,.155662817,.752111705,.8303191009999999,,,1
David Perdue,0,1,16mar2020,Joint,FOX,Purchase,15000,1000,.729193618,.155662817,.752111705,-.022918087,,,1
David Perdue,0,1,16mar2020,Joint,LYV,Purchase,15000,1000,1.483062517,.155662817,.752111705,.730950812,,,1
David Perdue,0,1,16mar2020,Joint,HUN,Purchase,15000,1000,1.060319767,.155662817,.752111705,.308208063,,,1
Kelly Loeffler,0,0,13mar2020,Spouse,CSCO,Purchase,250000,100000,.297024442,.013607499,.525854249,-.228829806,,,21.879999
